organism,count
"gi|2363084804|ref|NR_180650.1| Sphingomonas piscis strain HDW15B 16S ribosomal RNA, partial sequence",1
"gi|566085351|ref|NR_109380.1| Hydrotalea sandarakina strain AF-51 16S ribosomal RNA, partial sequence",1
"gi|1315203998|ref|NR_152667.1| Sediminibacterium aquarii strain AA5 16S ribosomal RNA, partial sequence",1
"gi|444304254|ref|NR_074680.1| Thermobispora bispora strain DSM 43833 16S ribosomal RNA, partial sequence",1
"gi|2363081232|ref|NR_178860.1| Paracoccus gahaiensis strain CUG00006 16S ribosomal RNA, partial sequence",1
"gi|343205892|ref|NR_044377.1| Phenylobacterium composti DSM 19425 strain 4T-6 16S ribosomal RNA, partial sequence",1
"gi|2363082410|ref|NR_179452.1| Micromonospora fluminis strain A38 16S ribosomal RNA, partial sequence",1
"gi|974142258|ref|NR_134778.1| Nocardiopsis algeriensis strain B32 16S ribosomal RNA, partial sequence",1
"gi|219878380|ref|NR_025519.1| Nocardiopsis halophila DSM 44494 16S ribosomal RNA, partial sequence",1
"gi|2363086374|ref|NR_181439.1| Marinomonas colpomeniae strain SM2066 16S ribosomal RNA, partial sequence",1
"gi|2621112341|ref|NR_189245.1| Aristaeella lactis strain WTE2008 16S ribosomal RNA, partial sequence",1
"gi|1116030284|ref|NR_144742.1| Christensenella massiliensis strain Marseille-P2438 16S ribosomal RNA, partial sequence",1
"gi|2363086005|ref|NR_181255.1| Mesorhizobium comanense strain 3P27G6 16S ribosomal RNA, partial sequence",1
"gi|343198491|ref|NR_041920.1| Lactobacillus gasseri ATCC 33323 = JCM 1131 16S ribosomal RNA, partial sequence",1
"gi|2363086782|ref|NR_181648.1| Paraburkholderia acidicola strain ATCC 31363 16S ribosomal RNA, complete sequence",1
"gi|1953646735|ref|NR_171525.1| Trinickia fusca strain 7MK8-2 16S ribosomal RNA, partial sequence",1
"gi|1441204267|ref|NR_157682.1| Peptoniphilus lacydonensis strain EL1 16S ribosomal RNA, partial sequence",1
"gi|2363080457|ref|NR_178468.1| Peptoniphilus rhinitidis 1-13 16S ribosomal RNA, partial sequence",1
"gi|343200716|ref|NR_041403.1| Sinomonas albida strain LC13 16S ribosomal RNA, partial sequence",1
"gi|631251345|ref|NR_112542.1| Sphingomonas azotifigens strain Y39 16S ribosomal RNA, partial sequence",1
"gi|310975128|ref|NR_036992.1| Legionella jordanis strain BL-540 16S ribosomal RNA, partial sequence",1
"gi|2363083652|ref|NR_180074.1| Legionella septentrionalis strain km711 16S ribosomal RNA, partial sequence",1
"gi|959494862|ref|NR_133738.1| Desulforadius tongensis strain TGB60-1 16S ribosomal RNA, partial sequence",1
"gi|645322334|ref|NR_119110.1| Desulfoscipio geothermicus DSM 3669 16S ribosomal RNA, partial sequence",1
"gi|2363082595|ref|NR_179544.1| Arabiibacter massiliensis strain Marseille-P3078 16S ribosomal RNA, partial sequence",1
"gi|2463901826|ref|NR_184618.1| Berryella wangjianweii strain zg-1050 16S ribosomal RNA, partial sequence",1
"gi|636560235|ref|NR_116295.1| Slackia equolifaciens strain DZE 16S ribosomal RNA, partial sequence",1
"gi|265678339|ref|NR_028641.1| Rhodopseudomonas rhenobacensis strain Klemme Rb 16S ribosomal RNA, partial sequence",1
"gi|343205787|ref|NR_044209.1| Pseudomonas panipatensis strain Esp-1 16S ribosomal RNA, partial sequence",1
"gi|1953646715|ref|NR_171510.1| Pseudomonas mangrovi strain TC11 16S ribosomal RNA, partial sequence",1
"gi|645321108|ref|NR_118155.1| Pseudomonas kuykendallii strain H2 16S ribosomal RNA, partial sequence",1
"gi|1441204318|ref|NR_157733.1| Bacillus pacificus strain MCCC 1A06182 16S ribosomal RNA, partial sequence",1
"gi|1441204313|ref|NR_157728.1| Bacillus paranthracis strain MCCC 1A00395 16S ribosomal RNA, partial sequence",1
"gi|659364953|ref|NR_121761.1| Bacillus toyonensis strain BCT-7112 16S ribosomal RNA, partial sequence",1
"gi|343202668|ref|NR_043061.1| Aminiphilus circumscriptus strain ILE-2 16S ribosomal RNA, partial sequence",1
"gi|645321250|ref|NR_118263.1| Sphingomonas kyungheensis strain THG-B283 16S ribosomal RNA, partial sequence",1
"gi|636558929|ref|NR_114986.1| Microbacterium maritypicum strain DSM 12512 16S ribosomal RNA, partial sequence",1
"gi|219846570|ref|NR_026162.1| Microbacterium maritypicum strain DSM 20638 16S ribosomal RNA, partial sequence",1
"gi|2363085937|ref|NR_181221.1| Sodalis ligni strain 159R 16S ribosomal RNA, complete sequence",1
"gi|2363085935|ref|NR_181220.1| Sodalis ligni strain 159R 16S ribosomal RNA, complete sequence",1
"gi|2363085929|ref|NR_181217.1| Sodalis ligni strain 159R 16S ribosomal RNA, complete sequence",1
"gi|672238861|ref|NR_125449.1| Methylomarinovum caldicuralii strain IT-9 16S ribosomal RNA, partial sequence",1
"gi|1341393992|ref|NR_153664.1| Burkholderia catarinensis strain 89 16S ribosomal RNA, partial sequence",1
"gi|636560647|ref|NR_116707.1| Desulfosoma caldarium strain USBA-053 16S ribosomal RNA, partial sequence",1
"gi|343205987|ref|NR_044523.1| Phaselicystis flava strain SBKo001 16S ribosomal RNA, partial sequence",1
"gi|343201615|ref|NR_042341.1| Byssovorax cruenta strain By c2 16S ribosomal RNA, partial sequence",1
"gi|566084820|ref|NR_108182.1| Streptomyces indicus strain IH32-1 16S ribosomal RNA, partial sequence",1
"gi|343202323|ref|NR_042609.1| Salsuginibacillus kocurii strain CH9d 16S ribosomal RNA, partial sequence",1
"gi|343199089|ref|NR_044525.1| Paenibacillus tundrae strain A10b 16S ribosomal RNA, partial sequence",1
"gi|2363080924|ref|NR_178705.1| Legionella norrlandica strain LEGN 16S ribosomal RNA, partial sequence",1
"gi|645321380|ref|NR_118360.1| Dictyoglomus thermophilum H-6-12 16S ribosomal RNA, partial sequence",1
"gi|645319775|ref|NR_117141.1| Faecalicatena fissicatena strain DSM 3598 16S ribosomal RNA, partial sequence",1
"gi|645320777|ref|NR_117902.1| Caballeronia zhejiangensis strain OP-1 16S ribosomal RNA, partial sequence",1
"gi|672238919|ref|NR_125508.1| Caballeronia choica strain RA1-8 16S ribosomal RNA, partial sequence",1
"gi|1779814800|ref|NR_164875.1| Streptomyces luozhongensis strain TRM49605 16S ribosomal RNA, complete sequence",1
"gi|2363082392|ref|NR_179443.1| Peptoniphilus raoultii strain KHD4 16S ribosomal RNA, partial sequence",1
"gi|444303956|ref|NR_074379.1| Sphaerobacter thermophilus strain DSM 20745 16S ribosomal RNA, partial sequence",1
"gi|645321369|ref|NR_118351.1| Nitrolancea hollandica Lb 16S ribosomal RNA, partial sequence",1
"gi|2621112328|ref|NR_189231.1| Thermalbibacter longus strain CFH 74404 16S ribosomal RNA, partial sequence",1
"gi|2463901927|ref|NR_184634.1| Desulfolithobacter dissulfuricans strain GF1 16S ribosomal RNA, partial sequence",1
"gi|645319820|ref|NR_117179.1| Hippea alviniae strain EP5-r 16S ribosomal RNA, partial sequence",1
"gi|2363084697|ref|NR_180597.1| Pseudomonas nicosulfuronedens strain LAM1902 16S ribosomal RNA, partial sequence",1
"gi|2363082270|ref|NR_179382.1| Pseudomonas tohonis strain TUM18999 16S ribosomal RNA, partial sequence",1
"gi|636558991|ref|NR_115048.1| Mesorhizobium tamadayense strain Ala-3 16S ribosomal RNA, partial sequence",1
"gi|2221405575|ref|NR_175584.1| Paraburkholderia pallida strain 7MH5 16S ribosomal RNA, partial sequence",1
"gi|2221405573|ref|NR_175583.1| Paraburkholderia pallida strain 7MH5 16S ribosomal RNA, partial sequence",1
"gi|343200147|ref|NR_040834.1| Erythrobacter tepidarius strain DSM 10594 16S ribosomal RNA, partial sequence",1
"gi|631253130|ref|NR_114328.1| Erythrobacter colymbi strain TPW-24 16S ribosomal RNA, partial sequence",1
"gi|636559554|ref|NR_115614.1| Erythrobacter tepidarius strain OT3 16S ribosomal RNA, partial sequence",1
"gi|631251875|ref|NR_113073.1| Barnesiella intestinihominis strain JCM 15079 16S ribosomal RNA, partial sequence",1
"gi|343200981|ref|NR_041668.1| Barnesiella intestinihominis YIT 11860 16S ribosomal RNA, partial sequence",1
"gi|1270532346|ref|NR_121773.2| Barnesiella viscericola strain C46 16S ribosomal RNA, complete sequence",1
"gi|545589069|ref|NR_044693.2| Bifidobacterium longum subsp. suis strain ATCC 27533 16S ribosomal RNA, partial sequence",1
"gi|559795114|ref|NR_104700.1| Blautia coccoides strain JCM 1395 16S ribosomal RNA, partial sequence",1
"gi|631252072|ref|NR_113270.1| Blautia producta ATCC 27340 = DSM 2950 strain JCM 1471 16S ribosomal RNA, partial sequence",1
"gi|645322477|ref|NR_119217.1| Blautia producta ATCC 27340 = DSM 2950 16S ribosomal RNA, partial sequence",1
"gi|2363085504|ref|NR_181001.1| Phototrophicus methaneseepsis strain ZRK33 16S ribosomal RNA, partial sequence",1
"gi|2363085272|ref|NR_180884.1| Phototrophicus methaneseepsis strain ZRK33 16S ribosomal RNA, partial sequence",1
"gi|2136551520|ref|NR_173523.1| Aggregatilinea lenta strain MO-CFX2 16S ribosomal RNA, partial sequence",1
"gi|823545342|ref|NR_102767.2| Syntrophothermus lipocalidus strain DSM 12680 16S ribosomal RNA, partial sequence",1
"gi|645321945|ref|NR_118806.1| Sphingomonas paucimobilis strain ATCC 29837 16S ribosomal RNA, partial sequence",1
"gi|1212229217|ref|NR_148286.1| Sphingomonas aeria (ex Park et al. 2015) strain R1-3 16S ribosomal RNA, partial sequence",1
"gi|1024974760|ref|NR_136793.1| Sphingomonas zeae strain JM-791 16S ribosomal RNA, partial sequence",1
"gi|2363086310|ref|NR_181407.1| Diplocloster agilis strain ASD5720 16S ribosomal RNA, complete sequence",1
"gi|2363085474|ref|NR_180986.1| Sporofaciens musculi strain WCA-9-b2 16S ribosomal RNA, partial sequence",1
"gi|1109168023|ref|NR_144610.1| Extibacter muris strain 40cc-B-5824-ARE 16S ribosomal RNA, partial sequence",1
"gi|586661377|ref|NR_037115.2| Bifidobacterium dentium strain B764 16S ribosomal RNA, partial sequence",1
"gi|1269801543|ref|NR_074802.2| Bifidobacterium adolescentis ATCC 15703 16S ribosomal RNA, complete sequence",1
"gi|645321680|ref|NR_118589.1| Bifidobacterium adolescentis JCM 15918 strain Eg1 16S ribosomal RNA, partial sequence",1
"gi|343201734|ref|NR_042460.1| Brucella abortus strain 544 16S ribosomal RNA, partial sequence >gi|343201735|ref|NR_042461.1| Brucella suis 1330 16S ribosomal RNA, partial sequence >gi|343201736|ref|NR_042462.1| Brucella pinnipedialis strain NCTC 12890 16S ribosomal RNA, partial sequence >gi|343201737|ref|NR_042463.1| Brucella ceti strain NCTC 12891 16S ribosomal RNA, partial sequence",1
"gi|566084922|ref|NR_108467.1| Motilibacter rhizosphaerae strain RS-16 16S ribosomal RNA, partial sequence",1
"gi|2363084611|ref|NR_180554.1| Flagellimonas chongwuensis strain HICW 16S ribosomal RNA, partial sequence",1
"gi|2962412234|ref|NR_199428.1| Bengtsoniella intestinalis strain BP47G 16S ribosomal RNA, partial sequence",1
"gi|631251953|ref|NR_113151.1| Alistipes onderdonkii strain JCM 16771 16S ribosomal RNA, partial sequence",1
"gi|545589044|ref|NR_044645.2| Dorea formicigenerans strain ATCC 27755 16S ribosomal RNA, partial sequence",1
"gi|219878278|ref|NR_025417.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",1
"gi|645320464|ref|NR_117664.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",1
"gi|645320463|ref|NR_117663.1| Sporomusa sphaeroides DSM 2875 16S ribosomal RNA, partial sequence",1
"gi|2363082547|ref|NR_179520.1| Bacteroides bouchesdurhonensis strain Marseille-P2653 16S ribosomal RNA, partial sequence",1
"gi|343198682|ref|NR_043261.1| Dermacoccus barathri strain MT2.1 16S ribosomal RNA, partial sequence",1
"gi|343198681|ref|NR_043260.1| Dermacoccus abyssi strain MT1.1 16S ribosomal RNA, partial sequence",1
"gi|343198683|ref|NR_043262.1| Dermacoccus profundi strain MT2.2 16S ribosomal RNA, partial sequence",1
"gi|219846540|ref|NR_026132.1| Gluconacetobacter liquefaciens strain IFO 12388 16S ribosomal RNA, partial sequence",1
"gi|2363085832|ref|NR_181168.1| Gluconacetobacter dulcium strain LMG 1728 16S ribosomal RNA, partial sequence",1
"gi|631252165|ref|NR_113363.1| Gluconacetobacter tumulicola strain K5929-2-1b 16S ribosomal RNA, partial sequence",1
"gi|1441204242|ref|NR_157657.1| Bradyrhizobium cajani strain AMBPC1010 16S ribosomal RNA, partial sequence",1
"gi|631251362|ref|NR_112559.1| Sphingobacterium composti strain T5-12 16S ribosomal RNA, partial sequence",1
"gi|2836274884|ref|NR_197647.1| Sphingobacterium zhuxiongii strain dk4302 16S ribosomal RNA, partial sequence",1
"gi|566084864|ref|NR_108297.1| Sphingobacterium psychroaquaticum strain MOL-1 16S ribosomal RNA, partial sequence",1
"gi|636560048|ref|NR_116108.1| Pseudobdellovibrio exovorus JSS 16S ribosomal RNA, partial sequence",1
"gi|2363080814|ref|NR_178649.1| Nesterenkonia alkaliphila strain F10 16S ribosomal RNA, partial sequence",1
"gi|2363081050|ref|NR_178768.1| Nesterenkonia populi strain GP10-3 16S ribosomal RNA, partial sequence",1
"gi|636560317|ref|NR_116377.1| Methylorosula polaris strain V-022 16S ribosomal RNA, partial sequence",1
"gi|265678618|ref|NR_028923.1| Methylocapsa acidiphila strain B2 16S ribosomal RNA, partial sequence",1
"gi|2363087377|ref|NR_181945.1| Metabacillus flavus strain KIGAM252 16S ribosomal RNA, complete sequence",1
"gi|2363087375|ref|NR_181944.1| Metabacillus flavus strain KIGAM252 16S ribosomal RNA, complete sequence",1
"gi|2363087373|ref|NR_181943.1| Metabacillus flavus strain KIGAM252 16S ribosomal RNA, complete sequence",1
"gi|2363084741|ref|NR_180619.1| Pseudoflavonifractor gallinarum strain Cla-CZ-98 16S ribosomal RNA, partial sequence",1
"gi|1441204323|ref|NR_157738.1| Chengkuizengella sediminis strain J15A17 16S ribosomal RNA, partial sequence",1
"gi|1397641795|ref|NR_156904.1| Paraliobacillus sediminis strain 126C4 16S ribosomal RNA, partial sequence",1
"gi|470467694|ref|NR_074188.1| Roseiflexus castenholzii strain DSM 13941 16S ribosomal RNA, partial sequence",1
"gi|631250917|ref|NR_112114.1| Roseiflexus castenholzii DSM 13941 strain HLO8 16S ribosomal RNA, partial sequence",1
"gi|1953646488|ref|NR_171392.1| Blautia argi strain KCTC 15426 16S ribosomal RNA, complete sequence",1
"gi|343200949|ref|NR_041636.1| Sphingobacterium kitahiroshimense strain 10C 16S ribosomal RNA, partial sequence",1
"gi|219878398|ref|NR_025537.1| Sphingobacterium faecium strain DSM 11690 16S ribosomal RNA, partial sequence",1
"gi|631252546|ref|NR_113744.1| Sphingobacterium faecium strain NBRC 15299 16S ribosomal RNA, partial sequence",1
"gi|343202291|ref|NR_042577.1| Paenibacillus humicus strain PC-147 16S ribosomal RNA, partial sequence",1
"gi|1269235414|ref|NR_043022.2| Parageobacillus thermoglucosidasius strain BGSC 95A1 16S ribosomal RNA, complete sequence",1
"gi|265678623|ref|NR_028928.1| Nesterenkonia lacusekhoensis strain EL-30 16S ribosomal RNA, partial sequence",1
"gi|2363082950|ref|NR_179723.1| Nesterenkonia muleiensis strain RB2 16S ribosomal RNA, partial sequence",1
"gi|343199028|ref|NR_044353.1| Nesterenkonia flava strain CAAS 251 16S ribosomal RNA, partial sequence",1
"gi|343202493|ref|NR_042813.1| Pandoraea pnomenusa strain CCUG 38742 16S ribosomal RNA, partial sequence",1
"gi|2296162969|ref|NR_177918.1| Sphaerospermopsis reniformis 16S ribosomal RNA, partial sequence",1
"gi|659364778|ref|NR_121733.1| Pseudomonas knackmussii B13 16S ribosomal RNA, partial sequence",1
"gi|343201015|ref|NR_041702.1| Pseudomonas knackmussii B13 16S ribosomal RNA, partial sequence",1
"gi|343204007|ref|NR_043731.1| Pseudomonas delhiensis strain RLD-1 16S ribosomal RNA, partial sequence",1
"gi|2363087121|ref|NR_181816.1| Novosphingobium percolationis strain c1 16S ribosomal RNA, complete sequence",1
"gi|1384992332|ref|NR_156081.1| Kineothrix alysoides strain KNHs209 16S ribosomal RNA, partial sequence",1
"gi|1441204190|ref|NR_157602.1| Leuconostoc mesenteroides subsp. jonggajibkimchii strain DRC1506 16S ribosomal RNA, complete sequence",1
"gi|444439642|ref|NR_074957.1| Leuconostoc mesenteroides strain ATCC 8293 16S ribosomal RNA, partial sequence",1
"gi|2962412275|ref|NR_199469.1| Leuconostoc koreense strain CBA3628 16S ribosomal RNA, complete sequence",1
"gi|1277396251|ref|NR_151962.1| Wenyingzhuangia fucanilytica strain CZ1127 16S ribosomal RNA, partial sequence",1
"gi|2363081644|ref|NR_179068.1| Flavobacterium ureilyticum strain S-42 16S ribosomal RNA, partial sequence",1
"gi|636559605|ref|NR_115665.1| Streptomyces filamentosus strain NRRL B-2114 16S ribosomal RNA, partial sequence",1
"gi|2221405317|ref|NR_175474.1| Roseateles chitinivorans strain HWN-4 16S ribosomal RNA, partial sequence",1
"gi|659364719|ref|NR_121724.1| Dyella jiangningensis strain SBZ3-12 16S ribosomal RNA, partial sequence",1
"gi|566085616|ref|NR_109691.1| Dyella kyungheensis strain THG-B117 16S ribosomal RNA, partial sequence",1
"gi|2221405489|ref|NR_175549.1| Dyella telluris strain G9 16S ribosomal RNA, partial sequence",1
"gi|2363082679|ref|NR_179587.1| Lachnoclostridium edouardi strain Marseille-P3397 16S ribosomal RNA, partial sequence",1
"gi|343200953|ref|NR_041640.1| Pediococcus acidilactici NGRI 0510Q 16S ribosomal RNA, partial sequence",1
"gi|645321196|ref|NR_118221.1| Brevibacterium senegalense strain JC43 16S ribosomal RNA, partial sequence",1
"gi|631252112|ref|NR_113310.1| Brevibacterium yomogidense strain MN-6-a 16S ribosomal RNA, partial sequence",1
"gi|1864207146|ref|NR_169440.1| Brevibacterium metallicus strain NM2E3 16S ribosomal RNA, partial sequence",1
"gi|1269801498|ref|NR_075044.2| Symbiobacterium thermophilum strain IAM 14863 16S ribosomal RNA, complete sequence",1
"gi|961555239|ref|NR_134208.1| Symbiobacterium ostreiconchae strain KY38 16S ribosomal RNA, partial sequence",1
"gi|1237084959|ref|NR_112810.2| Thermaerobacter composti JCM 15650 strain Ni80 16S ribosomal RNA, partial sequence",1
"gi|1269785358|ref|NR_121735.2| Snodgrassella alvi wkB2 16S ribosomal RNA, complete sequence >gi|1269785421|ref|NR_118404.2| Snodgrassella alvi wkB2 16S ribosomal RNA, complete sequence",1
"gi|2363084172|ref|NR_180335.1| Polyangium aurulentum strain SDU3-1 16S ribosomal RNA, partial sequence",1
"gi|961555189|ref|NR_134158.1| Roseiarcus fermentans strain Pf56 16S ribosomal RNA, partial sequence",1
"gi|2363083575|ref|NR_180035.1| Methylobacterium currus strain MP1016A_00022 16S ribosomal RNA, complete sequence",1
"gi|2363083495|ref|NR_179996.1| Hydrogeniiclostridium mannosilyticum strain ASD2818 16S ribosomal RNA, partial sequence",1
"gi|2363081397|ref|NR_178945.1| Sphingomonas floccifaciens strain FQM01 16S ribosomal RNA, partial sequence",1
"gi|343201767|ref|NR_042493.1| Sphingomonas mucosissima strain CP173-2 16S ribosomal RNA, partial sequence",1
"gi|1212229243|ref|NR_148313.1| Novosphingobium tardum strain 16-28-2 16S ribosomal RNA, partial sequence",1
"gi|2836274930|ref|NR_197693.1| Roseateles violae strain PFR6 16S ribosomal RNA, partial sequence",1
"gi|343200653|ref|NR_041340.1| Oscillibacter valericigenes strain Sjm18-20 16S ribosomal RNA, partial sequence",1
"gi|2363083899|ref|NR_180198.1| Chromobacterium phragmitis strain IIBBL 112-1 16S ribosomal RNA, complete sequence",1
"gi|636559500|ref|NR_115560.1| Streptococcus mitis strain NCTC12261 16S ribosomal RNA, partial sequence",1
"gi|343200761|ref|NR_041448.1| Bacteroides gallinarum strain C35 16S ribosomal RNA, partial sequence",1
"gi|343198714|ref|NR_043464.1| Capnocytophaga leadbetteri strain AHN8855 16S ribosomal RNA, partial sequence",1
"gi|2363086850|ref|NR_181682.1| Capnocytophaga bilenii strain Marseille-Q4570 16S ribosomal RNA, partial sequence",1
"gi|1811131495|ref|NR_165677.1| Capnocytophaga endodontalis strain ChDC OS43 16S ribosomal RNA, complete sequence",1
"gi|1341394073|ref|NR_153745.1| Arsenicitalea aurantiaca strain 42-50 16S ribosomal RNA, partial sequence",1
"gi|672238977|ref|NR_125566.1| Lyticum flagellatum strain 299 16S ribosomal RNA, partial sequence",1
"gi|2363085870|ref|NR_181187.1| Sphingosinithalassobacter tenebrarum strain zrk23 16S ribosomal RNA, complete sequence",1
"gi|2962412329|ref|NR_199524.1| Rhodococcus parequi strain PAM 2766 16S ribosomal RNA, complete sequence",1
"gi|219846467|ref|NR_026059.1| Rhizobium giardinii strain H152 16S ribosomal RNA, partial sequence",1
"gi|559795397|ref|NR_104990.1| Desulfovibrio desulfuricans strain Essex 6 16S ribosomal RNA, partial sequence",1
"gi|2962412215|ref|NR_199409.1| Desulfovibrio falkowii strain 13CB8C 16S ribosomal RNA, partial sequence",1
"gi|545589049|ref|NR_044648.2| Absiella tortuosum strain ATCC 25548 16S ribosomal RNA, partial sequence",1
"gi|343198658|ref|NR_043213.1| Desulfuromonas svalbardensis strain 112 16S ribosomal RNA, partial sequence",1
"gi|2363082873|ref|NR_179685.1| Edaphobacter bradus strain 4MSH08 16S ribosomal RNA, partial sequence",1
"gi|2363082465|ref|NR_179479.1| Paludisphaera soli strain JC670 16S ribosomal RNA, complete sequence",1
"gi|661903050|ref|NR_122081.1| Aquisphaera giovannonii strain OJF2 16S ribosomal RNA, partial sequence",1
"gi|645319615|ref|NR_117002.1| Microaerobacter geothermalis strain Nad S1 16S ribosomal RNA, partial sequence",1
"gi|636560005|ref|NR_116065.1| Microbacterium soli strain DCY17 16S ribosomal RNA, partial sequence",1
"gi|1269235420|ref|NR_149217.2| Microbacterium lacusdiani strain JXJ CY 01 16S ribosomal RNA, complete sequence",1
"gi|2363082803|ref|NR_179650.1| Anaerococcus marasmi strain Marseille-P3557 16S ribosomal RNA, partial sequence",1
"gi|1811131579|ref|NR_165761.1| Anaerococcus jeddahensis strain SB3 16S ribosomal RNA, partial sequence",1
"gi|636559527|ref|NR_115587.1| Brevibacillus agri strain NRRL NRS-1219 16S ribosomal RNA, partial sequence",1
"gi|265678827|ref|NR_029132.1| Brevibacillus reuszeri strain 39 16S ribosomal RNA, partial sequence",1
"gi|1864207058|ref|NR_169352.1| Variovorax rhizosphaerae strain UCM-G28 16S ribosomal RNA, partial sequence",1
"gi|566085445|ref|NR_109486.1| Sphingobium boeckii strain 469 16S ribosomal RNA, partial sequence",1
"gi|2363085067|ref|NR_180782.1| Sphingosinicella flava strain UDD2 16S ribosomal RNA, partial sequence",1
"gi|672239059|ref|NR_125648.1| Croceibacterium atlanticum strain 26DY36 16S ribosomal RNA, partial sequence",1
"gi|265678478|ref|NR_028781.1| Kineococcus radiotolerans strain SRS30216 16S ribosomal RNA, partial sequence",1
"gi|631250900|ref|NR_112097.1| Pseudoramibacter alactolyticus ATCC 23263 16S ribosomal RNA, partial sequence",1
"gi|636558746|ref|NR_114803.1| Arachnia propionica strain DSM 43307 16S ribosomal RNA, partial sequence",1
"gi|444439696|ref|NR_075011.1| Geobacter metallireducens strain GS-15 16S ribosomal RNA, complete sequence",1
"gi|1397641732|ref|NR_156841.1| Paenibacillus aceris strain KUDC4121 16S ribosomal RNA, partial sequence",1
"gi|1237076877|ref|NR_043291.2| Pediococcus ethanolidurans strain Z-9 16S ribosomal RNA, partial sequence",1
"gi|645320055|ref|NR_117354.1| Caldinitratiruptor microaerophilus strain CA62N 16S ribosomal RNA, partial sequence",1
"gi|2363083674|ref|NR_180085.1| Clostridium bovifaecis strain BXX 16S ribosomal RNA, partial sequence",1
"gi|645321241|ref|NR_118256.1| Shimwellia blattae DSM 4481 = NBRC 105725 strain CIP 104942 16S ribosomal RNA, partial sequence",1
"gi|1116030245|ref|NR_144703.1| Microvirga massiliensis strain JC119 16S ribosomal RNA, partial sequence",1
"gi|2836274954|ref|NR_197717.1| Chitinophaga pollutisoli strain GPA1 16S ribosomal RNA, partial sequence",1
"gi|343202945|ref|NR_043439.1| Bifidobacterium indicum strain JCM 1302 16S ribosomal RNA, partial sequence",1
"gi|645320679|ref|NR_117828.1| Sphingomonas formosensis strain CC-Nfb-2 16S ribosomal RNA, partial sequence",1
"gi|645319795|ref|NR_117159.1| Arcanobacterium phocae strain DSM 10002 16S ribosomal RNA, partial sequence",1
"gi|2363083281|ref|NR_179889.1| Pseudomonas glycinae strain MS586 16S ribosomal RNA, complete sequence",1
"gi|566085123|ref|NR_108863.1| Arsenicicoccus dermatophilus strain KM 894/11 16S ribosomal RNA, partial sequence",1
"gi|636560272|ref|NR_116332.1| Brevibacterium pityocampae strain Tp12 16S ribosomal RNA, partial sequence",1
"gi|343205916|ref|NR_044414.1| Nitratireductor basaltis J3 16S ribosomal RNA, partial sequence",1
"gi|343198974|ref|NR_044212.1| Devosia albogilva strain IPL15 16S ribosomal RNA, partial sequence",1
"gi|2363082585|ref|NR_179539.1| Massiliimalia massiliensis strain Marseille-P2963 16S ribosomal RNA, partial sequence",1
"gi|219857273|ref|NR_024904.1| Enterococcus dispar ATCC 51266 16S ribosomal RNA, partial sequence",1
"gi|1491516049|ref|NR_159247.1| Sphingomonas carotinifaciens strain L9-754 16S ribosomal RNA, partial sequence",1
"gi|631252092|ref|NR_113290.1| Lentilactobacillus senioris DSM 24302 = JCM 17472 strain YIT 12364 16S ribosomal RNA, partial sequence",1
"gi|672238883|ref|NR_125471.1| Sulfurisoma sediminicola strain BSN1 16S ribosomal RNA, partial sequence",1
"gi|1520188696|ref|NR_159908.1| Desulfothermobacter acidiphilus strain 3408-1 16S ribosomal RNA, partial sequence",1
"gi|959495051|ref|NR_133903.1| Thermotoga caldifontis AZM44c09 16S ribosomal RNA, partial sequence",1
"gi|631251608|ref|NR_112806.1| Chitiniphilus shinanonensis strain SAY3 16S ribosomal RNA, partial sequence",1
"gi|2363080199|ref|NR_178323.1| Paraburkholderia lycopersici strain TNe-862 16S ribosomal RNA, partial sequence",1
"gi|343205876|ref|NR_044352.1| Sulfobacillus benefaciens strain BRGM2 16S ribosomal RNA, partial sequence",1
"gi|444304033|ref|NR_074457.1| Catenulispora acidiphila DSM 44928 16S ribosomal RNA, partial sequence",1
"gi|1679775888|ref|NR_163611.1| Jatrophihabitans telluris strain N237 16S ribosomal RNA, partial sequence",1
"gi|2363086747|ref|NR_181630.1| Catenulispora pinistramenti strain NL8 16S ribosomal RNA, partial sequence",1
"gi|1199303387|ref|NR_147738.1| Occallatibacter riparius strain 277 16S ribosomal RNA, partial sequence",1
"gi|265678815|ref|NR_029120.1| Nesterenkonia lutea strain YIM 70081 16S ribosomal RNA, partial sequence",1
"gi|645320417|ref|NR_117628.1| Acinetobacter bouvetii strain DSM 14964 16S ribosomal RNA, partial sequence",1
"gi|645321443|ref|NR_118408.1| Acinetobacter nectaris CIP 110549 strain SAP 763.2 16S ribosomal RNA, partial sequence",1
"gi|343202834|ref|NR_043319.1| Alistipes shahii WAL 8301 16S ribosomal RNA, partial sequence",1
"gi|631250834|ref|NR_112030.1| Stenotrophomonas maltophilia strain ATCC 13637 16S ribosomal RNA, partial sequence",1
"gi|1864207056|ref|NR_169350.1| Flavihumibacter profundi strain CHu64-6-1 16S ribosomal RNA, partial sequence",1
"gi|1779814805|ref|NR_164880.1| Terrimonas suqianensis strain personal::C3-5 16S ribosomal RNA, partial sequence",1
"gi|2363085081|ref|NR_180789.1| Aquabacterium terrae strain S2 16S ribosomal RNA, partial sequence",1
